Initial Region Name,Initial Region URL,Crag URL,Region Name,Latitude,Longitude
Cataluña,https://www.thecrag.com/en/climbing/spain/area/1842437106,https://www.thecrag.com/en/climbing/spain/area/760128375,Qüenca-Moredo,42.70155502606,1.05355580865
Cataluña,https://www.thecrag.com/en/climbing/spain/area/1842437106,https://www.thecrag.com/en/climbing/spain/area/760133145,Certascan,42.70450167501,1.29870268004
Cataluña,https://www.thecrag.com/en/climbing/spain/area/1842437106,https://www.thecrag.com/en/climbing/spain/area/5082170496,Espot,42.57499182888,1.08987656521
Cataluña,https://www.thecrag.com/en/climbing/spain/area/1842437106,https://www.thecrag.com/en/climbing/spain/area/5741974200,El Pont de Suert,42.42515148087,0.76448892153
Cataluña,https://www.thecrag.com/en/climbing/spain/area/1842437106,https://www.thecrag.com/en/climbing/spain/area/8076806382,Arties,42.70518919017,0.87060240552
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/6058653147,Alcora,40.09593615445,-0.2150292396
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/782524281,Altura,39.82969952237,-0.56936378227
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2934623910,Araya,40.08640469499,-0.29222159058
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/9442869483,Argelita,40.0575607,-0.34036245
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2525102856,Atzeneta del Maestrat,40.19572744684,-0.2098261763
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2956186164,Ayódar,40.0061265,-0.39767005
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/1460997588,Betxi,39.92830277921,-0.24342728464
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/9497266290,La Botalària,40.04811673078,-0.07984198614
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/260449173,Borriol,40.0496759,-0.02019355
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/4622025858,La Cantera,40.03722755,-0.00282
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/9055549041,Castellet,40.02446867277,-0.05584881639
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/5500817667,Cervera del Maestre,40.45591856665,0.27712394564
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/1450866186,Cucala,40.03208283397,-0.10487610355
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/3845984433,Culla,40.32285666473,-0.19651295465
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2720635671,La Devesa,40.65172594282,-0.17490846264
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/8596951251,Figueroles,40.13769267141,-0.21402044182
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/814510449,Grellera,40.65848806191,-0.18338166667
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/jerica,Jérica,39.90831268799,-0.57918012631
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/6098557500,Lucena del Cid,40.120757,-0.294214
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2541264936,Mas de Domingo,40.27977017411,-0.04029036241
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/montanejos,Montanejos,40.07839832195,-0.54472849878
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/801255774,Monzona,40.12148679414,-0.60927293095
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2407858719,Murs,40.2899208085,0.16951053012
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/3846072153,Oropesa del Mar,40.08799146662,0.11270937702
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/594948081,Peñagolosa,40.22334778637,-0.3481510243
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2953951056,Peñas Altas Torrechiva,40.06605182402,-0.40130799217
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/5892930909,Peñíscola,40.3404059,0.3861483
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/9015131289,La Rambla,40.11504374643,-0.14341696337
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/ribesalbes,Ribesalbes,40.00632617498,-0.28247218849
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2941506921,La Sarratella,40.32108212748,0.03237051309
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/6042584169,Serra d'en Galceran,40.2813839,-0.0314168
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2941493277,Tales,39.94663342446,-0.31267818075
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/4781199819,Teresa,39.89758348664,-0.66452888834
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/8453615613,Torre Endoménech,40.2721394,0.04426355
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/9015149988,Torreblanca,40.23338106364,0.17018048965
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/2585190912,Vallat,40.02768625393,-0.33190321225
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/4436551707,Vilafranca,40.44761117161,-0.26465985806
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/6063460560,Vilavella,39.86133669592,-0.18680082301
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/6049431393,Villahermosa del Río,40.1991302,-0.4167517
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/castellon/area/814481898,Xert,40.52751614355,0.16976258479
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/1447656381,Alcublas,39.80920398638,-0.72157137249
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/1428366324,Algímia d'Alfara,39.75391892878,-0.37534611471
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/4179649881,Alzira,39.13650369939,-0.36691817922
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/6064498554,Andilla,39.85690735095,-0.79054610437
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/3320678493,Antella,39.11234926317,-0.6195893627
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/3681424599,Barx,39.01709296906,-0.29004724377
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/bellus,Bellus-Alboy,38.95864934342,-0.49192567896
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/5790984633,Benicadell,38.83265107836,-0.4009551892
Comunidad Valenciana,https://www.thecrag.com/en/climbing/spain/area/1846162401,https://www.thecrag.com/en/climbing/spain/valencia/area/1427301387,Buñol,39.43323645,-0.82760675
