Initial Region URL	Crag URL	Region Name	Latitude	Longitude
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/4013813130	Castellar del Vallès	41.64052270763	2.07919437817
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/moia	Moià	41.7970808826	2.07436690939
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/creu-de-castellar	Collsuspina	41.81964770115	2.1924193873
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/4376102253	Taradell	41.8650717	2.30858695
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/savassona	Savassona	41.95976237751	2.33921439069
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/4721557257	Fussimanya	41.96869790041	2.34931153765
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/8410994340	Castell de Montjüic	41.99381679955	2.83203548272
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/solius	Solius	41.80725570072	2.95494179036
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/santa-brigida	Santa Brigida	42.02164931529	2.61157059034
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/347804847	Grau dels Matxos	41.75306617309	2.23214789101
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/8015961567	El Sunyer	41.76239415607	2.23444507391
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/7385580789	La Soleia	41.7497491807	2.24827163327
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/6891524721	Figuero	41.73112153333	2.24949506667
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/348273093	Roda de Ter	41.96816778145	2.31305252825
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/431776080	Santa Coloma de Farners	41.85860902238	2.64644732067
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/431776134	Sant Feliu de Guíxols	41.78196245	2.99962045
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/431776188	Esqueis del Bàgis	41.86040267154	2.58827213807
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/431776242	Roques del Rei	41.88467963215	2.56576283333
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/431776296	Cabrerola	41.93484163769	2.47689229556
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/4279886961	Calella de mar	41.60746126097	2.643497116
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/713433348	Costa Brava	41.73200856343	2.9507351635
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/800816805	El Papiol	41.4387783065	2.01597547394
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/1400805420	Llafranc	41.89352089021	3.20343870911
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/1706220834	Garraf	41.2498576	1.8931878
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2129814915	Els sumidors 🚫	41.28410580069	1.77184974372
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2129834175	Penyes de can Marcer	41.26945222385	1.80941493576
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2803403151	penya del moro	41.34890152685	1.9431078719
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2805469029	roca de casablanca	41.41331824607	1.83441359338
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2806201551	la talaia	41.24622042404	1.66459700314
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2817567555	torrelletes	41.27310182979	1.64876134024
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2819571741	La Graiera	41.22383764024	1.5753596425
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2819614959	Penya Aguilera - Penyes Blanques	41.2086111	1.49580945
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2839615659	roques d'en barrusques	41.44890435046	1.60735941359
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2839838961	coll de la barraca	41.44206757196	1.58404470937
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2843351532	el castellot	41.33737099509	1.57745793608
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2860076268	santsuies	41.31688517824	1.49779446332
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2863569180	montmell	41.33651452368	1.47105570887
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2863684521	olesa	41.57580989689	1.88647480544
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2866944402	serra de rubió	41.56604765863	1.87595020967
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2885741610	el cairat	41.57125223519	1.86505106595
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2888084559	tossa de montbui	41.55607346012	1.58061779522
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2890602651	els mollons	41.57025946274	1.68345865125
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/2890604514	mediona	41.47647954678	1.63518684352
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/329804664	Tossal Rodó	41.57634583418	1.86439052743
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/9612948030	Calonge	41.84830825155	3.05957671108
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/rocca-blanca-amposta	Roca Blanca	40.61170508783	0.53532928701
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/montsianell	Montsianell	40.68302304257	0.55556801737
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/raco-des-capellans	Raco des Capellans	40.65777271215	0.39482017525
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/torres-roges-la-senia	Torres Roges - La Senia	40.66171700428	0.23824061005
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/estrets-del-riu	Els ports	40.87429788672	0.3111669338
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/589381374	Santa Bàrbara	40.95830281724	0.33834205246
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/589386612	roques d'en Benet	41.05415715	0.78101995
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/horata-de-saint-joan	Horta de Sant Joan	40.93295190129	0.37291448823
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/tivissa	Tivissa	41.03633562707	0.72121050337
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/llaveria	Llaveria	41.075686	0.84603025
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/pradell-de-la-teixeta	Pradell de la Teixeta	41.15698106597	0.87665681789
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/2774193882	Cabacés	41.2535526	0.73007295
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/montsant	Montsant	41.2672799223	0.81495032366
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/arboli	Arboli	41.23765075	0.94598
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/la-mussara	La Mussara	41.2466186	1.0494379
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/la-riba	La Riba	41.3181691	1.17320875
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/mont-ral	Mont-ral	41.28267319167	1.10182049941
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/siurana	Siurana	41.26177121863	0.93865087299
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/margalef	Margalef	41.28810275	0.7675799
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/collugons	Cogullons	41.34024493819	1.0970141354
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/vilanova-de-prades	Vilanova de Prades	41.35138799804	0.9490510689
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/410745486	Masriudoms	41.03023583556	0.87895528806
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/1239663042	El Penitent	41.36627085	1.1322655
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/6084496350	Cingle de Cacàc	40.62919595	0.56731255
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/6623069457	Pinell de Brai	41.04292317744	0.48672374084
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/6705211095	Roques del Masmut	40.74880600429	0.06602585776
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/costa-daurada/area/7932135312	Els Munts	41.13354492906	1.3984085877
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/cavallers	Cavallers	42.5880487	0.8529969
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/travessani	Travessani	42.6325904883	0.88177562755
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/restanca	Restanca	42.63119015887	0.84083251178
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/502528710	Valle de Boi	42.56150552529	1.05545961015
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/598775679	vall de mulleres	42.62147622212	0.74265092719
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/vall-de-besiberri	Vall de Besiberri	42.6281933308	0.77845951364
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/colomers	Colomers	42.61006352664	0.92916981246
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/saboredo	Saboredo	42.61575839095	0.96727050199
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/amitges	Amitges	42.58802258839	1.02632148083
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/saint-maurici	Sant Maurici	42.57313214235	1.00345808674
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/josep-maria-blanc	Josep Maria Blanc	42.53875889824	1.03969241704
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/colomina	Colomina	42.52329018469	1.00796882437
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/viuet	Viuet	42.44721290697	0.71485262728
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/603269673	sarraèra	42.64847749046	0.77444400297
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/603276204	la forcanada	42.66331950836	0.70767050877
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/603701208	vall de Gerber	42.62585254072	0.99599871652
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/603709650	pla de la font	42.60841820363	1.04660708251
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/760128375	Qüenca-Moredo	42.70155502606	1.05355580865
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/760133145	Certascan	42.70450167501	1.29870268004
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/5082170496	Espot	42.57499182888	1.08987656521
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/5741974200	El Pont de Suert	42.42515148087	0.76448892153
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/area/8076806382	Arties	42.70518919017	0.87060240552
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/6058653147	Alcora	40.09593615445	-0.2150292396
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/782524281	Altura	39.82969952237	-0.56936378227
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2934623910	Araya	40.08640469499	-0.29222159058
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/9442869483	Argelita	40.0575607	-0.34036245
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2525102856	Atzeneta del Maestrat	40.19572744684	-0.2098261763
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2956186164	Ayódar	40.0061265	-0.39767005
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/1460997588	Betxi	39.92830277921	-0.24342728464
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/9497266290	La Botalària	40.04811673078	-0.07984198614
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/260449173	Borriol	40.0496759	-0.02019355
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/4622025858	La Cantera	40.03722755	-0.00282
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/9055549041	Castellet	40.02446867277	-0.05584881639
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/5500817667	Cervera del Maestre	40.45591856665	0.27712394564
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/1450866186	Cucala	40.03208283397	-0.10487610355
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/3845984433	Culla	40.32285666473	-0.19651295465
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2720635671	La Devesa	40.65172594282	-0.17490846264
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/8596951251	Figueroles	40.13769267141	-0.21402044182
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/814510449	Grellera	40.65848806191	-0.18338166667
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/jerica	Jérica	39.90831268799	-0.57918012631
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/6098557500	Lucena del Cid	40.120757	-0.294214
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2541264936	Mas de Domingo	40.27977017411	-0.04029036241
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/montanejos	Montanejos	40.07839832195	-0.54472849878
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/801255774	Monzona	40.12148679414	-0.60927293095
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2407858719	Murs	40.2899208085	0.16951053012
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/3846072153	Oropesa del Mar	40.08799146662	0.11270937702
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/594948081	Peñagolosa	40.22334778637	-0.3481510243
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2953951056	Peñas Altas Torrechiva	40.06605182402	-0.40130799217
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/5892930909	Peñíscola	40.3404059	0.3861483
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/9015131289	La Rambla	40.11504374643	-0.14341696337
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/ribesalbes	Ribesalbes	40.00632617498	-0.28247218849
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2941506921	La Sarratella	40.32108212748	0.03237051309
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/6042584169	Serra d'en Galceran	40.2813839	-0.0314168
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2941493277	Tales	39.94663342446	-0.31267818075
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/4781199819	Teresa	39.89758348664	-0.66452888834
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/8453615613	Torre Endoménech	40.2721394	0.04426355
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/9015149988	Torreblanca	40.23338106364	0.17018048965
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/2585190912	Vallat	40.02768625393	-0.33190321225
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/4436551707	Vilafranca	40.44761117161	-0.26465985806
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/6063460560	Vilavella	39.86133669592	-0.18680082301
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/6049431393	Villahermosa del Río	40.1991302	-0.4167517
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/castellon/area/814481898	Xert	40.52751614355	0.16976258479
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1447656381	Alcublas	39.80920398638	-0.72157137249
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1428366324	Algímia d'Alfara	39.75391892878	-0.37534611471
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/4179649881	Alzira	39.13650369939	-0.36691817922
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/6064498554	Andilla	39.85690735095	-0.79054610437
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3320678493	Antella	39.11234926317	-0.6195893627
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3681424599	Barx	39.01709296906	-0.29004724377
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/bellus	Bellus-Alboy	38.95864934342	-0.49192567896
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/5790984633	Benicadell	38.83265107836	-0.4009551892
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1427301387	Buñol	39.43323645	-0.82760675
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3927226812	Calicanto	39.4293515	-0.5917751
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3433215279	Calles	39.69906618224	-0.99827287489
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3385416810	Chelva	39.77575425757	-0.98933159119
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/2953904172	Chera	39.59607602513	-0.99097192814
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1447606131	Cheste	39.53638972103	-0.76464166143
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3391727955	Chiva	39.52648670403	-0.83557550232
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/chulilla	Chulilla	39.63935135	-0.89263575
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/4203836268	Corbera	39.15460814561	-0.36607690634
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/6087151323	Cova Dels Coloms	39.05022831307	-0.27545440318
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3433338351	Cuchillares de Contreras	39.5132101	-1.5012662
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/3385384056	Cullera	39.18353930995	-0.21833548311
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1450739823	Cortes de Pallás	39.24473473766	-0.9330156838
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/5827378380	Dos Aguas	39.27162087777	-0.7031805954
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/6549785013	Embalse de Contreras	39.5471761546	-1.49245988352
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/5502898752	Enguera	38.9643621	-0.77225735
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/5418619350	La Font de la Figuera	38.82730290261	-0.91020099912
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/5502636351	Fontanars dels Alforins	38.76889777481	-0.80377797539
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/gandia	Gandia	38.9762244639	-0.21511877299
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/gestalgar	Gestalgar	39.5983257	-0.84228115
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1450817469	Jarafuel	39.14471881053	-1.06845539433
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/4411923771	Llaurí	39.12382907716	-0.34057520029
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/4225719585	Loriguilla	39.6746913	-0.925179
